,user_id,item_id,ratings
0,1,2,-0.47145317452203983
1,1,4,-0.47145317452203983
2,1,5,-0.47145317452203983
3,1,6,1.30253062212379
4,1,7,0.41553872380087503
5,1,8,-2.2454369711678694
6,1,9,1.30253062212379
7,1,10,-0.47145317452203983
8,1,11,-1.3584450728449546
9,1,12,1.30253062212379
10,1,14,1.30253062212379
11,1,16,1.30253062212379
12,1,17,-0.47145317452203983
13,1,20,0.41553872380087503
14,1,21,-2.2454369711678694
15,1,22,0.41553872380087503
16,1,23,0.41553872380087503
17,1,24,-0.47145317452203983
18,1,25,0.41553872380087503
19,1,26,-0.47145317452203983
20,1,27,-1.3584450728449546
21,1,30,-0.47145317452203983
22,1,31,-0.47145317452203983
23,1,32,1.30253062212379
24,1,33,0.41553872380087503
25,1,34,-1.3584450728449546
26,1,35,-2.2454369711678694
27,1,36,-1.3584450728449546
28,1,37,-1.3584450728449546
29,1,38,-0.47145317452203983
30,1,39,0.41553872380087503
31,1,40,-0.47145317452203983
32,1,41,-1.3584450728449546
33,1,42,1.30253062212379
34,1,43,0.41553872380087503
35,1,44,1.30253062212379
36,1,45,1.30253062212379
37,1,46,0.41553872380087503
38,1,47,0.41553872380087503
39,1,48,1.30253062212379
40,1,49,-0.47145317452203983
41,1,50,1.30253062212379
42,1,51,0.41553872380087503
43,1,53,-0.47145317452203983
44,1,54,-0.47145317452203983
45,1,55,1.30253062212379
46,1,56,0.41553872380087503
47,1,57,1.30253062212379
48,1,58,0.41553872380087503
49,1,60,1.30253062212379
50,1,61,0.41553872380087503
51,1,62,-0.47145317452203983
52,1,63,-1.3584450728449546
53,1,64,1.30253062212379
54,1,65,0.41553872380087503
55,1,66,0.41553872380087503
56,1,67,-0.47145317452203983
57,1,68,0.41553872380087503
58,1,69,-0.47145317452203983
59,1,70,-0.47145317452203983
60,1,71,-0.47145317452203983
61,1,72,0.41553872380087503
62,1,73,-0.47145317452203983
63,1,74,-2.2454369711678694
64,1,75,0.41553872380087503
65,1,76,0.41553872380087503
66,1,77,0.41553872380087503
67,1,78,-2.2454369711678694
68,1,79,0.41553872380087503
69,1,80,0.41553872380087503
70,1,81,1.30253062212379
71,1,82,1.30253062212379
72,1,84,0.41553872380087503
73,1,85,-0.47145317452203983
74,1,86,1.30253062212379
75,1,87,1.30253062212379
76,1,89,1.30253062212379
77,1,90,0.41553872380087503
78,1,91,1.30253062212379
79,1,92,-0.47145317452203983
80,1,93,1.30253062212379
81,1,95,0.41553872380087503
82,1,96,1.30253062212379
83,1,97,-0.47145317452203983
84,1,98,0.41553872380087503
85,1,99,-0.47145317452203983
86,1,100,1.30253062212379
87,1,101,-1.3584450728449546
88,1,102,-1.3584450728449546
89,1,103,-2.2454369711678694
90,1,104,-2.2454369711678694
91,1,105,-1.3584450728449546
92,1,106,0.41553872380087503
93,1,107,0.41553872380087503
94,1,108,1.30253062212379
95,1,109,1.30253062212379
96,1,110,-2.2454369711678694
97,1,112,-2.2454369711678694
98,1,113,1.30253062212379
99,1,114,1.30253062212379
100,1,115,1.30253062212379
101,1,116,-0.47145317452203983
102,1,117,-0.47145317452203983
103,1,118,-0.47145317452203983
104,1,119,1.30253062212379
105,1,120,-2.2454369711678694
106,1,121,0.41553872380087503
107,1,123,0.41553872380087503
108,1,124,1.30253062212379
109,1,125,-0.47145317452203983
110,1,127,1.30253062212379
111,1,128,0.41553872380087503
112,1,129,1.30253062212379
113,1,130,-0.47145317452203983
114,1,131,-2.2454369711678694
115,1,132,0.41553872380087503
116,1,133,0.41553872380087503
117,1,134,0.41553872380087503
118,1,135,0.41553872380087503
119,1,136,-0.47145317452203983
120,1,137,1.30253062212379
121,1,138,-2.2454369711678694
122,1,139,-0.47145317452203983
