,user_id,item_id,ratings
0,1,2,-0.47233506928278846
1,1,3,0.42167745159815107
2,1,4,-0.47233506928278846
3,1,5,-0.47233506928278846
4,1,7,0.42167745159815107
5,1,8,-2.2603601110446676
6,1,9,1.3156899724790905
7,1,11,-1.3663475901637279
8,1,13,1.3156899724790905
9,1,15,1.3156899724790905
10,1,16,1.3156899724790905
11,1,18,0.42167745159815107
12,1,19,1.3156899724790905
13,1,21,-2.2603601110446676
14,1,22,0.42167745159815107
15,1,25,0.42167745159815107
16,1,26,-0.47233506928278846
17,1,28,0.42167745159815107
18,1,29,-2.2603601110446676
19,1,30,-0.47233506928278846
20,1,32,1.3156899724790905
21,1,34,-1.3663475901637279
22,1,35,-2.2603601110446676
23,1,37,-1.3663475901637279
24,1,38,-0.47233506928278846
25,1,40,-0.47233506928278846
26,1,41,-1.3663475901637279
27,1,42,1.3156899724790905
28,1,43,0.42167745159815107
29,1,45,1.3156899724790905
30,1,46,0.42167745159815107
31,1,48,1.3156899724790905
32,1,50,1.3156899724790905
33,1,52,0.42167745159815107
34,1,55,1.3156899724790905
35,1,57,1.3156899724790905
36,1,58,0.42167745159815107
37,1,59,1.3156899724790905
38,1,63,-1.3663475901637279
39,1,66,0.42167745159815107
40,1,68,0.42167745159815107
41,1,71,-0.47233506928278846
42,1,75,0.42167745159815107
43,1,77,0.42167745159815107
44,1,79,0.42167745159815107
45,1,83,-0.47233506928278846
46,1,87,1.3156899724790905
47,1,88,0.42167745159815107
48,1,89,1.3156899724790905
49,1,93,1.3156899724790905
50,1,94,-1.3663475901637279
51,1,95,0.42167745159815107
52,1,99,-0.47233506928278846
53,1,101,-1.3663475901637279
54,1,105,-1.3663475901637279
55,1,106,0.42167745159815107
56,1,109,1.3156899724790905
57,1,110,-2.2603601110446676
58,1,111,1.3156899724790905
59,1,115,1.3156899724790905
60,1,116,-0.47233506928278846
61,1,119,1.3156899724790905
62,1,122,-0.47233506928278846
63,1,123,0.42167745159815107
64,1,124,1.3156899724790905
65,1,126,-1.3663475901637279
66,1,127,1.3156899724790905
67,1,131,-2.2603601110446676
68,1,133,0.42167745159815107
69,1,135,0.42167745159815107
70,1,136,-0.47233506928278846
71,1,137,1.3156899724790905
72,1,138,-2.2603601110446676
73,1,139,-0.47233506928278846
74,1,141,-0.47233506928278846
75,1,142,-1.3663475901637279
76,1,144,0.42167745159815107
77,1,146,0.42167745159815107
78,1,147,-0.47233506928278846
79,1,149,-1.3663475901637279
80,1,152,1.3156899724790905
81,1,153,-0.47233506928278846
82,1,156,0.42167745159815107
83,1,158,-0.47233506928278846
84,1,162,0.42167745159815107
85,1,165,1.3156899724790905
86,1,166,1.3156899724790905
87,1,167,-1.3663475901637279
88,1,168,1.3156899724790905
89,1,169,1.3156899724790905
90,1,172,1.3156899724790905
91,1,173,1.3156899724790905
92,1,176,1.3156899724790905
93,1,178,1.3156899724790905
