,user_id,item_id,ratings
0,1,2,-0.46517028950998945
1,1,3,0.4228802986021972
2,1,4,-0.46517028950998945
3,1,5,-0.46517028950998945
4,1,6,1.3109308867143838
5,1,7,0.4228802986021972
6,1,8,-2.241271465734363
7,1,9,1.3109308867143838
8,1,10,-0.46517028950998945
9,1,11,-1.3532208776221761
10,1,12,1.3109308867143838
11,1,13,1.3109308867143838
12,1,14,1.3109308867143838
13,1,15,1.3109308867143838
14,1,16,1.3109308867143838
15,1,17,-0.46517028950998945
16,1,18,0.4228802986021972
17,1,19,1.3109308867143838
18,1,21,-2.241271465734363
19,1,22,0.4228802986021972
20,1,23,0.4228802986021972
21,1,24,-0.46517028950998945
22,1,25,0.4228802986021972
23,1,26,-0.46517028950998945
24,1,27,-1.3532208776221761
25,1,28,0.4228802986021972
26,1,29,-2.241271465734363
27,1,30,-0.46517028950998945
28,1,31,-0.46517028950998945
29,1,32,1.3109308867143838
30,1,34,-1.3532208776221761
31,1,35,-2.241271465734363
32,1,36,-1.3532208776221761
33,1,37,-1.3532208776221761
34,1,38,-0.46517028950998945
35,1,39,0.4228802986021972
36,1,40,-0.46517028950998945
37,1,41,-1.3532208776221761
38,1,42,1.3109308867143838
39,1,43,0.4228802986021972
40,1,44,1.3109308867143838
41,1,45,1.3109308867143838
42,1,46,0.4228802986021972
43,1,47,0.4228802986021972
44,1,48,1.3109308867143838
45,1,49,-0.46517028950998945
46,1,50,1.3109308867143838
47,1,51,0.4228802986021972
48,1,52,0.4228802986021972
49,1,53,-0.46517028950998945
50,1,54,-0.46517028950998945
51,1,55,1.3109308867143838
52,1,56,0.4228802986021972
53,1,57,1.3109308867143838
54,1,58,0.4228802986021972
55,1,59,1.3109308867143838
56,1,60,1.3109308867143838
57,1,62,-0.46517028950998945
58,1,63,-1.3532208776221761
59,1,64,1.3109308867143838
60,1,65,0.4228802986021972
61,1,66,0.4228802986021972
62,1,67,-0.46517028950998945
63,1,68,0.4228802986021972
64,1,69,-0.46517028950998945
65,1,70,-0.46517028950998945
66,1,71,-0.46517028950998945
67,1,72,0.4228802986021972
68,1,73,-0.46517028950998945
69,1,74,-2.241271465734363
70,1,75,0.4228802986021972
71,1,76,0.4228802986021972
72,1,77,0.4228802986021972
73,1,78,-2.241271465734363
74,1,79,0.4228802986021972
75,1,80,0.4228802986021972
76,1,81,1.3109308867143838
77,1,82,1.3109308867143838
78,1,83,-0.46517028950998945
79,1,84,0.4228802986021972
80,1,85,-0.46517028950998945
81,1,86,1.3109308867143838
82,1,87,1.3109308867143838
83,1,88,0.4228802986021972
84,1,89,1.3109308867143838
85,1,90,0.4228802986021972
86,1,91,1.3109308867143838
87,1,92,-0.46517028950998945
88,1,93,1.3109308867143838
89,1,94,-1.3532208776221761
90,1,95,0.4228802986021972
91,1,96,1.3109308867143838
92,1,97,-0.46517028950998945
